"CD_FOR","NM_RAZAO","NM_FANTASIA","TP_FOR","ST_SITUACAO","TP_FORNECIMENTO","NR_CGC_CPF","NM_USUINC","DT_USUINC","NR_INSC_EST","DT_ULT_COMPRA","VL_ULT_COMPRA","VL_ACUM_COMPRA","OB_FOR","NM_USUALT","DT_USUALT","DS_EMAIL_NFE","NR_INSC_MUNICIPAL","CD_TP_ATIVIDADE"
4719,Q1 COMERCIAL DE ROUPAS S.A,Q1 COMERCIAL DE ROUPAS,J,A,M,9044235017125,ALBA,2017-10-05 15:04:34,"007790665",,,,,,,,"0",
4720,ARLECIO SILVA DOS SANTOS,ARLECIO - MAIKTECH SOLUÇÕES,F,A,M,811239578,ALBA,2017-10-09 08:48:35,ISENTO,2018-02-26 00:00:00,1890,1890,,ALBA,2017-10-09 08:50:21,,"52280600173",
4740,ARENILDO DA SILVA -ME,THE BESTE - ARENILDO DA SILVA,J,A,M,17111021000187,ALBA,2017-12-15 10:24:08,ISENTO,,,,,,,,"0010012829",
4742,IP SERVICE TELEINFORMATICA COM E SERV EIRELI,IP SERVICE,J,A,M,13758812000142,DAVID,2017-12-19 09:56:15,"018935789",,,,,,,,,
4747,FIXE ETIQUETAS COMERCIO EIRELI EPP,FIXE ETIQUETAS,J,A,M,10743622000163,CANTONIO,2018-01-09 09:19:45,ISENTO,2020-01-13 00:00:00,799.92,11091.28,,DAVID,2019-02-19 09:42:50,vendedor@fixeetiquetas.com.br,,
4751,GONÇALVES E COHIN LTDA,LEO MADEIRAS,J,A,M,5652267000187,DAVID,2018-01-30 08:54:44,"059654579",,,,,,,,,
4752,MG VIDROS AUTOMOTIVOS LTDA,AUTOGLASS,J,A,M,7571746001680,DAVID,2018-02-01 08:43:59,"83631081",2018-02-01 00:00:00,130,130,,,,,,
4769,FAST SHOP S.A,FAST SHOP S.A,J,A,M,43708379008500,CANTONIO,2018-04-10 10:14:00,"11349589",2018-04-10 00:00:00,1499,1499,,,,,,
4786,ELETRICA PITANGUEIRAS LTDA EIRELLI,ELETRICA PITANGUEIRAS,J,A,M,1336116000169,DAVID,2018-06-04 16:01:15,"044640110",2018-06-04 00:00:00,15,15,,,,,,
4801,WASHINGTON LUIZ GIASSI ACCIOLY EIRELI ME,WASHINGTON,J,A,M,23148068000118,PATRICIA,2018-07-17 11:42:02,ISENTO,,,,,DAVID,2019-02-22 12:49:25,movel@tecpowerba.com.br,,
4806,LCL HOTELARIA E SREVIÇOS LTDA EPP,PORTAL DA PRINCESA HOTEL,J,A,M,2094585000181,ALBA,2018-08-07 14:36:40,ISENTO,,,,,,,,"169927",
4819,SERGIO SOUZA BOMFIM,SERGIO SOUZA BOMFIM,J,A,M,20196827000120,ALBA,2018-09-11 12:01:51,ISENTO,,,,,,,,"49171800128",
4824,LUCAS SOARES OLIVEIRA SOUZA,LUCAS SOARES OLIVEIRA SOUZA,F,A,M,85985958531,ALBA,2018-10-03 10:24:52,ISENTO,,,,,,,,,
4835,LAP MEDICINA LABORATORIAL LTDA,LAP MEDICINA,J,A,M,14626758000144,DAVID,2018-11-20 13:50:42,ISENTO,,,-731,,DAVID,2018-11-20 14:03:51,laboratoriolap@uol.com.br,,
4836,INDUSTRIA ORIENTAL LTDA ME,SERGIPE VELAS,J,A,M,3522858000104,DAVID,2018-11-20 13:52:22,"270999388",,,-5645,,DAVID,2018-11-20 15:34:30,setordecompras@oriental.ind.br,,
4843,CLINICA DELFIN GONZALEZ MIRANDA S.A.,CLINICA DELFIN,J,A,M,16047490000111,DAVID,2019-01-08 11:07:18,ISENTO,,,-2621,,DAVID,2019-01-09 14:11:30,milciadespires@ig.com.br,,
4846,PAIZAO COMERCIO DE VARIEDADES EIRELI - ME,PAIZAO,J,A,M,28056774000153,DAVID,2019-01-17 15:15:02,"118218560111",2019-01-17 00:00:00,140.7,140.7,,,,www.paizao.com.br,,
4850,LOJÃO 7PORTAS - EVANDO DE OLIVEIRA LEMOS JUNIOR,LOJÃO 7PORTAS - EVANDO DE OLIVEIRA LEMOS,J,A,M,16685897000174,ALBA,2019-02-01 12:03:45,"103382463",,,,,,,,,
4868,"9 TABELIONATO DE NOTAS DE SALVADOR","9 TABELIONATO DE NOTAS DE SALVADOR",J,A,M,27253813000140,CANTONIO,2019-04-23 15:10:18,ISENTO,,,-2100,,,,nonotabelionatonotassalvador@gmail.com,,
4662,CATERPLAST COM. DE PLAST E BORRACHAS LTDA,CATERPLAST,J,A,M,23206759000120,DAVID,2017-02-24 07:30:49,"144981382110",2019-10-01 00:00:00,165,321.6,,,,,,
4667,KORETECH SISTEMAS LTDA,KORETECH,J,A,M,4779431000159,DAVID,2017-02-24 14:39:49,"206190513111",2018-04-23 00:00:00,2725.2,24815.67,,,,,,
4673,MAS EXPRESSO LTDA - ME,MAS AERO EXPRESSO,J,A,T,20634644000149,DAVID,2017-04-07 13:14:38,"119793109",,,,,,,,,
4689,VIP ENTREGA RAPIDA LTDA,VIP ENTREGA RAPIDA,J,A,T,4295658000200,DAVID,2017-06-20 10:29:45,"56696819",,,,MARCIO LIMA,DAVID,2018-06-06 08:52:52,,,
4716,CONSERTEC SERVIÇOS TECNICOS,CONSEERTEC,J,A,M,2109071000152,DAVID,2017-09-26 09:12:33,ISENTO,,,,,,,,"337307",
4725,AMJ COMÉRCIO LTDA - ME,PIZZARIA DO ZÉ - AMJ COMÉRCIO,J,A,M,9558731000121,ALBA,2017-11-07 07:32:51,"077212923ME",,,,,,,,,
4726,KALUNGA COMÉRCIO E IND. GRÁFICA LTDA,KALUNGA COMÉRCIO,J,A,M,43283811016404,ALBA,2017-11-07 07:37:44,"0",,,,,,,,"0",
4727,TEC POWER COMÉRCIO LOCAÇÃO E SERVIÇOS LTDA,TEC POWER COMÉRCIO,J,A,M,34410274000251,ALBA,2017-11-07 07:43:53,"086078498",2020-02-12 00:00:00,110.1,3580.61,,,,,"0",
4775,AMBIEM IND E COM LTDA,AMBIEM,J,A,M,9439336000120,DAVID,2018-05-09 09:57:02,"76752755",,,,,,,,,
4794,DI JORGE CHURRASCOS E EVENTOS LTDA,DI JORGE,J,A,M,4698553000110,PATRICIA,2018-06-19 16:38:31,ISENTO,,,,,,,,,
4799,AVIKASA IND DE VIDRO LTDA - EPP,GLASSMAXI,J,A,M,13186942000158,PATRICIA,2018-07-13 10:14:36,ISENTO,,,,,,,,,
4805,JEFFERSON RAFAEL NUNES MACHADO,JEFFERSON RAFAEL,F,A,M,85834429599,PATRICIA,2018-08-02 16:04:42,ISEN,,,,,PATRICIA,2018-08-02 16:06:50,,,
4811,FITAS FLAX INDUSTRIA E COMERCIO,FLAX FITAS ADESIVAS,J,A,M,68654508000228,DAVID,2018-09-03 16:40:19,"77144927",2019-05-15 00:00:00,1142.64,2424.93,,,,vendas27@flax.com.br,,
4822,RJR EMPREENDIMENTOS HOTELEIROS E TURÍSTICOS LTDA,HOTEL MALIBU - RJR EMPREENDIMENTOS,J,A,M,8948323000113,ALBA,2018-09-28 09:57:10,ISENTO,,,,,ALBA,2019-11-28 07:55:22,,"0010002110",
4823,TCHE VILLAS RESTAURANTE LTDA,TCHE VILLAS RESTAURANTE,J,A,M,27282628000183,ALBA,2018-09-28 15:55:18,"139086391ME",,,,SANTANDER(033)- AG:0933- C/C:13-001266-6,ALBA,2018-09-28 16:01:59,CLAUDIO LUIS CARVALHO CASTRO ME,,
4825,M. DIAS BRANCO S.A IND. E COM DE ALIMENTOS,M. DIAS BRANCO,J,A,M,7206816003050,DAVID,2018-10-09 11:21:22,"56359615",,,,,,,,,
4826,ELTECNO DIST DE INFORMATICA LTDA,ELTECNO,J,A,M,7482781000147,DAVID,2018-10-11 10:15:12,"66691097",2019-12-05 00:00:00,146.16,1009.34,,,,vendas3.lf@h2i.com.br,,
4827,JOSE VAGNER SANTOS BISPO 00828642508,VIT MOVEIS,J,A,M,18976625000159,DAVID,2018-10-11 10:30:45,"112140434",2018-10-11 00:00:00,515,515,,,,vitmoveis@hotmail.com,,
4845,GH BRINDES COMERCIO EIRELO ME,GH BRINDES,J,A,M,24545851000188,CANTONIO,2019-01-16 15:55:54,"407594080118",,,,,CANTONIO,2019-01-16 16:03:10,huang@yesion.com,,
4849,COMTEBRA COM DE TELHA BRANCA LTDA,COMTEBRA,J,A,M,13432240000107,DAVID,2019-01-31 12:43:25,"22736019",2019-02-01 00:00:00,526.83,526.83,,,,vendas@centraldetelhas.com,,
4854,GUILHERME LIMA DE CARVALHO,GULHERME,J,A,M,20398245000126,CANTONIO,2019-02-08 10:10:01,ISENTO,2019-02-08 00:00:00,398.4,771.9,,,,,,
4870,DELL COMPUTADORES DO BRASIL LTDA,DELL,J,A,M,72381189001001,DAVID,2019-05-02 15:58:20,"748241245113",2019-05-02 00:00:00,4822.43,4822.43,,,,,,
4871,SEC POWER IND.E COM MAQ E EQUIP E SERV LTDA,ALTECH,J,A,M,10511471000380,DAVID,2019-05-02 16:43:58,"286466413111",2019-05-02 00:00:00,391,391,,,,,,
4661,PLL SALVADOR SERVICE CELULARES LTDA,PLL,J,A,M,13607272000104,DAVID,2016-12-29 08:23:05,ISENTO,,,,,,,,,
4663,RG IDENTIFICAÇÃO EIRELI EPP,RG IDENTIFICAÇÃO,J,A,M,22769958000184,DAVID,2017-02-24 07:36:17,"083114092",2017-11-17 00:00:00,507,4684,,,,,,
4664,VANESSA MACIEL MAGALHAES 02766079530,VANESSA MACIEL,F,A,M,2766079530,DAVID,2017-02-24 07:44:41,ISENTO,2017-01-11 00:00:00,150,150,,,,,,
4665,SANTANA EXPRESS CARGAS E ENCOMENDAS LTDA,SANTEX - SANTANA EXPRESS CARGAS,J,A,T,18871655000109,DAVID,2017-02-24 13:39:22,"111726156",,,,,ALBA,2019-12-17 09:03:37,,,
4666,KORDSA BRASIL S.A,KORDSA,J,A,M,13573332000107,DAVID,2017-02-24 13:43:26,"001351046",,,,,,,,,
4676,CORONA BRASIL INDUSTRIA COM E REPRES LTDA,CORONA BRASIL,J,A,M,4685852000110,DAVID,2017-05-02 16:39:23,"353202152114",2017-05-10 00:00:00,250,250,vendas1@coronabrasil.com.br,,,vendas1@coronabrasil.com.br,,
4685,STUDIO COMERCIO DE PRODUTOS DE BELEZA EIRELI - EPP,BELLA LAURO,J,A,M,11363159000197,CANTONIO,2017-05-30 10:22:29,"084968087",,,-2190,,,,adm@belsalvador.com.br,,
4698,VIA VAREJO S/A,CASAS BAHIA,J,A,M,33041260100207,DAVID,2017-08-23 09:50:10,"145607660114",2017-08-23 00:00:00,8.47,1699,,,,,,
4731,FERIMPORT COMERCIO REPRESENTACAO E IMPORTACAO LTDA,FERIMPORT,J,A,M,1791324001200,CANTONIO,2017-11-13 15:26:54,"137758982",2020-02-12 00:00:00,72.29,2532.39,,,,,,
4732,JONATAN PAULO FONSECA,JONATAN PAULO FONSECA,F,A,M,5599763560,ALBA,2017-11-14 13:10:07,ISENTO,,,,,,,,,
4735,TOP FLEX COMERCIO DE PRODUTOS E EQUIPAMENTOS PA EMBALAGENS L,TOP FLEX,J,A,M,27410898000122,DAVID,2017-12-01 09:11:23,"139498763",2019-07-05 00:00:00,1100,10350,,,,TOPFLEX.COMERCIAL@GMAIL.COM,,
4758,TATIANE DOS SANTOS MENDES,TATIANE DOS SANTOS MENDES,F,A,M,3851383508,ALBA,2018-02-22 16:30:59,ISENTO,,,,,ALBA,2020-01-27 16:07:08,,,
4761,IVANA DE SOUZA LACERDA,ULTRALIMP,J,A,M,26123218000127,DAVID,2018-03-15 08:59:04,"135183487",,,,,,,leonardo@ultralimp.ind.br,,
4773,ROTA TRANSPORTES RODOVIARIOS LTDA,ROTA TRANSPORTES,J,A,T,14492342000180,DAVID,2018-04-27 16:48:05,"022153412",,,,,,,,,
4779,CORREIOS - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,CORREIOS - EMPRESA BRAS.CORREIOS E TELEG,J,A,T,34028316000537,ALBA,2018-05-17 08:34:15,ISENTO,,,,,DAVID,2018-05-21 15:07:12,,"0",
4788, SUED EXPRESS SERV DE OP DE TRANSP E AR CARGAS - EPP,TUTO TRANSPORTES,J,A,T,11179013000277,DAVID,2018-06-06 09:02:36,"85493029",,,,,,,,,
4790,ANA PAULA AGUIAR CORREIA-ME,"PAULLA""S REFRIGERAÇAO",J,A,M,8806936000116,DAVID,2018-06-07 16:38:24,"73948661",2018-06-07 00:00:00,260,260,,,,,,
4793,PST ELETRONICA LTDA,POSITRON,J,A,M,84496066000708,DAVID,2018-06-18 08:05:03,"244586795119",2020-03-18 00:00:00,9.08,193.4,,,,,,
4795,FUNDACAO JOSE CARVALHO,FUNDACAO JOSE CARVALHO,J,A,M,13962766000794,CANTONIO,2018-06-21 16:08:26,"028114969",,,-3480.9,,,,silvane.jesus@fjc.org.br,,
4803,MEC-VED COM E SERV TECNICOS LTDA,MEC VED,J,A,M,1486871000120,DAVID,2018-07-25 15:47:11,"45164983",2020-03-09 00:00:00,456.4,471.4,,,,,,
4833,JULIANO LOURIVAL SIMAS,JULIANO,J,A,M,29172146000104,DAVID,2018-11-08 13:06:44,"152734026",2020-02-04 00:00:00,1200,12200,,,,,,
4839,C&A MODAS LTDA,C&A MODAS LTDA,J,A,M,45242914018497,ALBA,2018-12-11 10:19:52,ISENTO,,,,,,,,,
4847,LOCALIZA RENT A CAR S/A,LOCALIZA RENT A CAR S/A,J,A,M,16670085046066,ALBA,2019-01-25 09:56:57,ISENTO,,,,,,,,,
4860,MILANI TRANSPORTES LTDA,MILANI,J,A,T,54769765000110,DAVID,2019-03-13 16:50:57,"336687310116",,,,,,,,,
4863,LUCAS OLIVEIRA DA SILVA,LUCAS OLIVEIRA DA SILVA,F,A,M,7766120500,ALBA,2019-04-05 11:54:00,ISENTO,,,,,,,,,
4869,CMV - CENTRO MÉDICO DE VILLAS LTDA - ME,CMV - CENTRO MÉDICO DE VILLAS LTDA - ME,J,A,M,20121931000155,ALBA,2019-04-30 15:40:02,ISENTO,,,,,,,,,
4876,LABVILAS - LABORATORIO DE ANALISES CLINICAS EIRELI - EPP,LABVILAS,J,A,M,19826344000182,DAVID,2019-05-23 09:10:20,ISENTO,,,-9077.49,,,,marcio.pimentel@labvilas.com.br,,
4878,MP DO BRASIL LTDA,MP DO BRASIL,J,A,M,3289201000149,DAVID,2019-05-27 12:50:12,"336498048110",,,,,,,,,
4682,TALES MARQUES SILVA,TALES MARQUES,F,A,M,2476755559,MARIO,2017-05-15 08:24:07,ISENTO,,,,,,,,ISENTO,
4690,DIGITAL SERVICE COMERCIO E SERVICOS DE E,DIGITAL SERVICE,J,A,M,7772298000105,CANTONIO,2017-07-14 11:06:31,"67924556",,,-761.2,,,,atendimento@lgdigitalservice.com.br,,
4695,BEIRA RIO PLACAS EIRELI EPP,BEIRA RIO PLACAS,J,A,M,14773432000140,DAVID,2017-08-04 12:33:02,"006321116",,,,,,,,,
4722,TELEPORT TELEFONIA E SEGURANÇA LTDA,TELEPORT,J,A,M,8385524000150,DAVID,2017-10-24 14:58:05,"72394332",,,,,,,,,
4736,MARIA FRANCISCA MUNIZ LEMOS - EPP,LOJÃO DAS FERRAGENS - MARIA FRANCISCA,J,A,M,7154977000102,ALBA,2017-12-04 14:00:24,"65251300",,,,,,,,,
4737,ALINE ARAUJO DOS SANTOS - ME,COML 7 PORTAS - ALINE ARAUJO DOS SANTOS,J,A,M,23539874000117,ALBA,2017-12-04 14:04:31,"128328141",,,,,,,,"0",
4754,JACOGRÁFICA SERVIÇOS GRÁFICOS LTDA,JACOGRÁFICA,J,A,M,34248187000169,ALBA,2018-02-16 08:44:05,ISENTO,,,,,,,,"0010001194",
4757,TECELAGEM RIGOTTEX LTDA,TECELAGEM RIGOTTEX,J,A,M,72785892000194,DAVID,2018-02-22 11:01:58,"482018357111",,,,,,,,,
4789,FRIGELAR COM E IND LTDA,FRIGELAR,J,A,M,92660406003568,DAVID,2018-06-06 13:01:34,"133708260",2020-03-18 00:00:00,1249,9056.2,,,,,,
4792,VIA VERDE-GRANDE LINHA TRANSP E LOG LTDA,VIA VERDE TRANSPORTES,J,A,M,4604382000113,DAVID,2018-06-12 14:51:43,"067528691",,,,,,,,,
4800,CENTRO DE QUIMIOTERAPIA ONCOCLINICAS S/A,CENTRO DE QUIMIOTERAPIA ONCOCLINICAS S/A,J,A,M,95179461000422,CANTONIO,2018-07-16 15:06:09,ISENTO,,,-596.8,,,,faturamento@oncoclinicaportoalegre.com.br,,
4804,FAURECIA AUTOMOTIVE DO BRASIL LTDA,FAURECIA,J,A,M,1178298000944,CANTONIO,2018-08-02 11:56:55,"056351875",,,-1437.1,,,,faurecia.nfe@sawluznet.com.br,,
4807,ZAFFA MÁQUINAS E FERRAMENTAS LTDA,ZAFFA MÁQUINAS,J,A,M,200069000169,ALBA,2018-08-08 09:41:59,"286123748117",2020-02-21 00:00:00,840,4176,,ALBA,2018-08-16 10:23:33,,,
4809,ZOOM PUBLICIDADE EXTERIOR LTDA - ME,ZOOM PUBLICIDADE,J,A,M,3470235000135,ALBA,2018-08-23 11:41:37,ISENTO,,,,,,,,"16365800198",
4810,OFFICER S/A DISTRIBUIDORA DE PRODUTOS DE TECNOLOGIA,OFFICER,J,A,M,71702716001070,DAVID,2018-08-27 12:29:25,"9050534852",2018-09-11 00:00:00,478,478,,,,,,
4813,COMPANHIA EXCELSIOR DE SEGUROS,COMPANHIA EXCELSIOR DE SEGUROS,J,A,M,33054826000192,ALBA,2018-09-04 16:35:39,ISENTO,,,,,,,,,
4817,QUALIPEL IND E COM LTDA,ARTPEL,J,A,M,4942641000116,DAVID,2018-09-06 14:00:30,"057623016",2020-03-02 00:00:00,1560.34,34164.32,,,,,,
4832,BOMPREÇO BAHIA SUPERMERCADOS LTDA,BOMPREÇO BAHIA SUPERMERCADOS LTDA,J,A,M,97422620011608,ALBA,2018-11-08 08:43:49,ISENTO,,,,,,,,,
4837,J W BRANDAO II COMERCIO DE MOVEIS EIRELI - ME, J W BRANDAO II MOVEIS,J,A,M,18618968000141,DAVID,2018-11-21 10:09:57,"142659438110",2018-11-21 00:00:00,965,965,,,,,,
4838,ASSOCIAÇÃO DOS PRODUTORES RURAIS DA FAZENDA GUERREIRO,ASSOCIAÇÃO DOS PRODUTORES RURAIS DA FAZE,J,A,M,11942543000144,ALBA,2018-11-22 10:14:58,ISENTO,,,,,,,,,
4844,MAGNA DO BRASIL PRODUTOS E SERVIÇOS AUTOMITIVOS LTDA,MAGNA,J,A,M,970934000660,DAVID,2019-01-11 14:07:34,"012851058",,,,,,,nfe.cmi@magna.com,,
4851,HILBERTO RAMOS ALVES,HILBERTO RAMOS ALVES,F,A,M,91378290500,ALBA,2019-02-05 16:33:04,ISENTO,,,,,,,,,
4877,RAIMUNDO DE OLIVEIRA DAMASCENO -ME,RAIMUNDO DE OLIVEIRA DAMASCENO -ME,J,A,M,96774815000105,ALBA,2019-05-24 09:03:15,ISENTO,,,,,,,,"0000235881",
4659,NAP NUCLEO DE ANATOMIA PATOLOGICA LTDA,NAP NUCLEO DE ANATOMIA PATOLOGICA LTDA,J,A,M,13418064000159,CANTONIO,2016-12-23 10:51:48,ISENTO,,,-146.07,,,,thiagomansur@napanatomiapatologica.com.br,,
4668,TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA				,TUTTI BABY,J,A,M,6981862000129,CANTONIO,2017-03-10 12:16:10,ISENTO,,,,,,,compras.hiago@grupozanotti.com.br,,
4681,BANCO ITAÚ,BANCO ITAÚ,J,A,M,60701190309113,MARIO,2017-05-09 10:25:15,ISENTO,,,,Contato: Maria Ines (71) 99629-0756.,ALBA,2019-02-19 15:27:55,,,999
4683,ALVES & FARIAS - REPRESENTAÇÕES,ALVES & FARIAS,J,A,M,13552569000101,DAVID,2017-05-15 16:12:01,ISENTO,,,,,,,,"57790",
4688,JOSÉ RICARDO BARBOSA DA SILVA,JOSÉ RICARDO,F,A,M,87982668534,MARIO,2017-06-15 13:03:50,ISENTO,,,,,,,,,
4714,L.H LIBERATO ME,ATM,J,A,M,22169582000177,DAVID,2017-09-19 13:46:56,"188064117110",,,,,,,,,
4721,ESPER EMBALAGENS LTDA,ESPER,J,A,M,1303404000117,DAVID,2017-10-19 14:29:18,"606075718110",,,,,,,esper@esper.com.br,,
4723,CARLY DIAS DE OLIVEIRA,FACULDADE BAR - CARLY DIAS,J,A,M,26652217000170,ALBA,2017-10-25 10:42:02,"136965325",2017-11-24 00:00:00,100,460,,,,,,
4724,LIGA BAHIANA CONTRA O CANCER,HOSP. ARISTIDES MALT,J,A,M,15180961000100,CANTONIO,2017-10-30 11:22:21,ISENTO,,,-470,,CANTONIO,2017-10-30 11:31:38,informatica@aristidesmaltez.org.br,,
4728,BW2 COMPANHIA DIGITAL,SUBMARINO,J,A,M,776574000741,DAVID,2017-11-07 10:25:23,"373117480111",2017-11-06 00:00:00,2359.98,2359.98,,,,,,
4730,TERCIO CAMPELO,TERCIO CAMPELO,F,A,M,6626511548,ALBA,2017-11-13 11:12:07,ISENTO,,,,,,,,,
4746,FRIGELO CLIMATIZAÇÃO DE AMBIENTES S.A,LEVEROS,J,A,M,61502324001607,DAVID,2018-01-05 12:46:09,"0023818490155",2018-01-05 00:00:00,1697.9,1697.9,,DAVID,2018-02-20 17:16:19,,,
4748,VERBEL SISTEMAS ELETRICOS LTDA - ME,VERBEL SISTEMAS,J,A,M,14013661000166,ALBA,2018-01-09 11:30:17,ISENTO,,,,,,,,"000315982",
4755,ELTECNO DISTRIBUICAO DE INFORMACAO LTDA - EPP,ELTECNO,J,A,M,,CANTONIO,2018-02-21 12:00:15,ISENTO,,,,,,,h2i@h2i.com.br,,
4756,CANAÃ TOLDOS E COBERTURA EIRELI,CANAÃ TOLDOS,J,A,M,29541179000176,ALBA,2018-02-22 10:40:55,"0",,,,,,,,"0010028613",
4768,HYUNDAI CAOA DO BRASIL LTDA,HYUNDAI CAOA DO BRASIL LTDA,J,A,M,3518732000166,ALBA,2018-04-09 11:23:11,ISENTO,,,,,,,,,
4772,HYUNDAI CAOA DO BRASIL LTDA  (SSA PARALELA).,HYUNDAI CAOA DO BRASIL LTDA  (SSA,J,A,M,3518732006369,DAVID,2018-04-23 10:38:02,"081852376",2020-01-03 00:00:00,643.46,80212.78,NILTON 3418-3170,ALBA,2019-02-06 16:39:53,,,
4829,COMPULSERVE LTDA,COMPULSERVE,J,A,M,5373088000100,DAVID,2018-10-19 13:04:01,"152285644",,,,,,,,,
4831,CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS LTDA,SEM PARAR - CENTRO DE GESTÃO,J,A,M,4088208000165,ALBA,2018-11-07 16:34:02,ISENTO,,,,,,,,"61164",
4841,GABRIEL SANTANA GOES,GABRIEL SANTANA GOES,F,A,M,3493430558,ALBA,2019-01-04 13:24:19,ISENTO,,,,TEL: (71) 99260-5239,ALBA,2019-02-19 15:25:30,,,
4842,MAGAZINE LUIZA S/A,MAGAZINE LUIZA S/A,J,A,M,47960950075482,DAVID,2019-01-04 15:32:59,"101489007",2019-08-28 00:00:00,2499,5098,,,,,,
4852,ORTRA SERV.MED.ESPEC.SOC.CIVIL LTDA,ORTRA SERV.MED.ESPEC.SOC.CIVIL LTDA,J,A,M,40556128000150,ALBA,2019-02-07 16:32:41,ISENTO,,,,,,,,"0000313009",
4853,SOS COMÉRCIO DE MAT. HOSPITALARES LTDA - ME,SOS COMÉRCIO DE MAT. HOSPITALARES LTDA,J,A,M,7907020000190,ALBA,2019-02-07 16:34:39,ISENTO,,,,,,,,"27736600100",
4858,CONSORCIO METROPASSE,CONSORCIO METROPASSE,J,A,M,31872549000108,ALBA,2019-02-20 08:29:07,ISENTO,,,,,,,,,
4859,DAVID MANOEL DE ANDRADE VASCONCELLOS,TODOS OS FILTROS,J,A,M,24405840000100,DAVID,2019-02-26 14:26:58,"131317329",2019-02-26 00:00:00,910,910,,,,,,
4861,SPF - CORREIA VIAGENS E TURISMO LTDA,SALVADOR VIAGENS E TURISMO,J,A,T,19577254000103,CANTONIO,2019-03-18 08:09:03,ISENTO,,,,,CANTONIO,2019-03-18 09:48:47,conciso@concisoconsultoria.com.br,,
4884,MARCELO LEITE AMARAL,MARCELO LEITE AMARAL,F,A,M,48823171504,PATRICIA,2019-06-18 10:35:45,ISENTO,,,,,ALBA,2020-01-27 16:05:58,,,
4886,TRACK INF COM E SERV DE INF,PRO-COMPUTER,J,A,M,10629688000127,DAVID,2019-06-26 14:12:53,"148490090117",2019-06-26 00:00:00,519,519,,,,,,
4893,ANOREG BA -  ASSOC. DOS NOTÁRIOS E REG. DO ESTADO DA BAHIA,ANOREG BA -  ASSOC. DOS NOTÁRIOS E REG.,J,A,M,2391502000116,ALBA,2019-07-23 12:54:27,ISENTO,,,,BRADESCO (237) - AG:1425 C/C:13018-4,ALBA,2019-07-24 10:43:26,,,
4895,ADRIANA CARVALHO STEINDORF,PADARIA - ADRIANA STEINDORF,J,A,M,34115479000123,ALBA,2019-08-09 15:14:07,"159234295",,,,,,,,,
4898,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,SENAI,J,A,M,3795071000116,CANTONIO,2019-09-13 10:01:19,ISENTO,,,-1930.5,,,,rosangelav@fieb.org.br,,
4903,LUZ AMBIENTE COM. DE MATERIAIS DE CONSTRUÇÃO E ELETRICO,LUZ AMBIENTE,J,A,M,8606166000168,ALBA,2019-09-24 09:24:55,"073102216",,,,,,,,,
4904,NEURACY SILVA COSTA,NEURACY SILVA COSTA,J,A,M,4376172000115,ALBA,2019-09-24 09:26:29,"55052607",,,,,,,,,
4930,HOSPITAL DAS CLINICAS DE ALAGOINHAS S.A.,HOSPITAL DAS CLINICAS DE ALAGOINHAS S.A.,J,A,M,13518634000182,CANTONIO,2019-12-10 12:07:26,ISENTO,,,-862.5,,,,val.mendessilva@hotmail.com,,
4934,SERVIÇO SOCIAL DA INDÚSTRIA - SESI,SERVIÇO SOCIAL DA INDÚSTRIA - SESI,J,A,M,3795086002047,ALBA,2019-12-18 08:44:18,ISENTO,,,,,,,,,
4935,FELIX HECTOR DE OLIVEIRA,FELIX HECTOR DE OLIVEIRA,J,A,M,29814935000193,ALBA,2019-12-18 12:48:56,ISENTO,,,,,,,,"59155620",
4938,TAM LINHAS AEREAS SA (BH),TAM LINHAS AEREAS SA (BH),J,A,T,2012862011790,ALBA,2020-01-10 14:33:35,"0627060710034",,,,,ALBA,2020-01-10 14:39:04,,"2",
4946,TALES SANTANA DE FRANÇA,TALES SANTANA DE FRANÇA,F,A,M,7287378507,ALBA,2020-02-07 12:27:24,ISENTO,,,,,,,,,
4948,CARBONOR S.A,CARBONOR,J,A,M,23644027000112,DAVID,2020-02-11 12:59:44,"139298125",,,,,,,,,
4956,RDZ COMERCIO E SERVIÇOS ELETRICOS EIRELI ME,MAIS ELETRICIDADE,J,A,M,12058390000130,DAVID,2020-03-04 12:48:51,"132247218",2020-03-04 00:00:00,330.29,330.29,,,,,,
4962,VEDALIDER VEDACOES INDUSTRIAIS LTDA,VEDALIDER,J,A,M,12861591000170,DAVID,2020-03-18 14:03:49,"147644225110",2020-03-18 00:00:00,232,232,,,,adm@vedalider.com.br,,
4880,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA,J,A,M,6990590000123,ALBA,2019-06-06 10:02:04,ISENTO,,,,,,,,"33555800",
4882,TELEFONICA BRASIL S/A,VIVO,J,A,M,2558157056206,CANTONIO,2019-06-18 09:25:23,"58378658",,,,,,,,,
4890,SED PONTO 7 COMERCIO DE CONFECÇÕES E SUPLEMENTOS LTDA,SEDLMAYER,J,A,M,30159210000198,CANTONIO,2019-07-12 14:40:47,ISENTO,,,,,,,vendas@lojased.com.br,,
